lyrics,artist
 Misdirected with no one to follow My eyes are burning to believe We'll raise the stakes and take the chance that there's no tomorrow My eyes are burning to believe But I don't need eyes to see you And through the flames this tastes like denial All aboard the sinking ship now I choose to jump though the shoreline is miles away I'm not afraid And maybe I bought the stories But there's something that screams There's darkness beneath And I've got my reason to believe You can run but I've found you before You want this life? Then I'll give you something to die for You sacrificed our name to get fucked God help you You gave us the dirt to bury you alive And maybe I bought the stories But there's something that screams There's darkness beneath And I've got my reason to believe That you know that I know That you're all for show There's still something that screams to leave My eyes are burning to believe You think you can take me? I'll give you one chance to bail out Or stand tall Let's redefine playing for keeps ,Ice Nine Kills
" Please take me back to the way things were before I swear to God were causing Permanent damage or more As I try to fight these urges inside (we keep drinking until we can't recall) But I can't stop (your so sexy when youre out of control) Cause I want you (so give up and give in cause I know you want me To take your breath away) Lets get drunk and disguise Our wasted miserable lives Made better from lack of trust And excess lust combined When were together Cause I burn every bridge I cross And Id feel better Jumping off When you dont see the signs, that theres No chance that We can survive This was over before it began, I can't Live like this when You dont understand That youre the queen of lust and I stormed the castle but It was empty and cold And its decaying like our insides I hope we fall asleep For the last time tonight I like you more when youre laid on the floor Passed out when Im not Theres not a single good thought in my body Have you ever been lonely enough to Think that this wasn't Only just luck And won't we feel better when we Soak our skulls with Alcohol to forget about this night ",Ice Nine Kills
" So where’s your savior tonight? As angels fall from the sky His idle hands let me inside Where I cannot be crucified Forgive me father, have I sinned? Who gives a fuck how long it’s been Just let this holy war begin I am the darkness deep within The devil in her daughter’s skin And I’ll be there ’til the bitter end Don’t raise your claws to me In the name of God, I command you to flee Relentlessly ‘cause we believe By the power of Christ we will set her free So where’s your savior tonight? As angels fall from the sky His idle hands let me inside Where I cannot be crucified You spent your life in His light Still, faith can’t save you tonight Yet evil stands the test of time I cannot be crucified So round and round I spin my head Circulate the blood that I have shed Pass the cup and drink from me instead Savor the taste and quench your thirst With the communion of the cursed Get on your knees and prove your worth Don’t raise your filth to me I know you’re in there, Regan Just continue to breathe I will cast him out, his grip is weakening Cast him out, this is his day of reckoning Through the Father, the Son, and the Holy Ghost I will lure this parasite from its wholesome host Eternally, my last decree If a soul must be taken I demand you take me So where’s your savior tonight? As angels fall from the sky His idle hands let me inside Where I cannot be crucified You spent your life in His light Still, faith can’t save you tonight Yet evil stands the test of time I cannot be crucified Now I lay her down to sleep Her soul is mine, and mine to keep If she dies before she wakes I’ll find another soul to take If she dies before she wakes I’ll find another soul to take So where’s your savior tonight? As angels fall from the sky His idle hands let me inside Where I cannot be crucified You spent your life in His light Still, faith can’t save you tonight Yet evil stands the test of time I cannot be crucified ",Ice Nine Kills
" Well I've been looking for redemption What was gold now is lost to the wolves As the choler inside swells like locusts swarm With all that I've been given, the more I've taken Put me out of my misery Dig a hole and throw me in the ground With little faith in a God or humanity I'm lost Sometimes I think to myself ""You should burn motherfucker, burn!"" There's no truth in resting on laurels Or the blindfold of crooked ideals and morals On and on till the end The serpents in my head Will show themselves through the whites of my eyes If all is lost again will I repeat or repent? Or will I realize the devil's in disguise?! I'll fucking self-destruct! Well I've been bitten by temptation Body of rust and a cynical soul I can't seem to fend off all the vermin I feel the devil he's calling He's gnawing his way through the walls Is this the bitter end to a lost cause, in his jaws! Or a chance to reignite? On and on till the end The serpents in my head Will show themselves through the whites of my eyes If all is lost again will I repeat or repent? Or will I realize the devil's in disguise?! ",Ice Nine Kills
" Brace yourself cause we’re all going down Watch us run out this race as we burn this place to the ground So tell me, is this what you expected? Cause we’re so screwed But we're far from protected Or so they promised you I’ll say it slow to get it through; We’re wasting our days as we try to get a grip on our lives But they’re slipping away And we’re all going to die here Unless we can learn to behave Cause we try so hard just to live, but just let go And watch it all come crumbling down Well it hurts to know you're still around Yeah it’s sad but true We’re all miserable thinking of you So we try to be honest But it’s all lies, it's all lies And we think nothing can harm us But we’re all just sheep And the wolf’s at the window as you’re slowly falling asleep We try to believe That this is what we need But we’re all dying slowly Cause we try so hard to live, but just let go And watch it all come crumbling down Well it hurts knowing you're still around Yea it’s sad but true We’re all miserable thinking of you Cause you knocked down the walls The next time you fuck with me Pain will be brought on endlessly And I’ll make sure you burn ",Ice Nine Kills
" Going down, sir? Indeed Here you are Plagued by the past and down a badly beaten path Lies a place, one of a kind Cursed by a blinding light that no one can outshine A mess of a man, his fate unknown One drink away from a broken home He can't give up but can't go on like this A five year old longs to be free From visions he can't help but see And a mother who can't understand That the writing on my walls will tell you how it's gonna be Oh, can't you see that you're just rats within my halls? To hell with hospitality (And we all scream) Welcome to your last resort, don't overlook the past If you need help finding piece of mind, don't hesitate to axe They can see the vacancy, so say goodbye to sanity We're here to help you on your way Thank you very much, enjoy your slay Face down in the lap of luxury Fuck the comforts of reality Turn the page, disengage and destroy All work and no play makes Jack a dull boy Oh, I'm not gonna hurt you I'm just gonna bash your fucking brains in Now the fun has just begun And one by one, your wife and son Hang in the web you've spun as family ties come undone Redrum! The writing on my walls will tell you how it's gonna be So follow me Cross out the words ""do not disturb"" On the doors of depravity (And we all scream) ",Ice Nine Kills
" There's a suffering that's driving you mad You hate the way they have what you never had Something bigger, better outta your class You can taste it off the tip of your tongue Oh, what it's like to be the favorite son But there's no telling what you'll do to become The ones you aren't Say what you want, the jealousy's absolute You've already got the claws digging into you Hopelessly green like the sickness you feed The greed never leaves, it just lies and deceives Believe me, this envy is gonna be the end You want what they got, but like it or not Believe me, this envy is gonna be the end of you You're chasing their clout, you cheer when they're down It's deadly, this envy is gonna be the end of you Greed is your god, is your god Believe me, this envy is gonna be the end of you You never get enough, get enough It's deadly, this envy is gonna be the end of you We're not talking 'bout passion But the envy, what it really is, what it can be Don't shoot the messenger Who I am, what I got to say or really who sent me We on a mission to clear the air till it's purified Say what you will, but our love for this music will never die To the envious hearts, to you we reply Say what you want, the jealousy's absolute You've already got the claws digging into you Hopelessly green like the sickness you feed The greed never leaves, it just lies and deceives You want what they got, but like it or not Believe me, this envy is gonna be the end of you You're chasing their clout, you cheer when they're down It's deadly, this envy is gonna be the end of you Greed is your god, is your god Believe me, this envy is gonna be the end of you You never get enough, get enough It's deadly, this envy is gonna be the end of you ",Ice Nine Kills
" Taking everything as a sign of the divine Or of a purpose that you're never going to find In every second you can find a tragedy Coincidence can be dismissed as meant to be And you'll have what's left Anyone's guess is better than a quest for meaning or enlightenment That never ends Making promises changes honest men into shadows chasing lies When it's all just a game of faking love to hold your place From side to side, face to face Not getting by without a taste In every second you can find a tragedy Coincidence can be dismissed as meant to be Something cold is grabbing for my chest Something cold is grabbing for my chest Something cold is grabbing for my chest Something cold is grabbing for my chest And it's not letting go And I'll never know If it's the doubt or the faith or the love Or the hate or the fear that it's all for show In every second you can find a tragedy Coincidence can be dismissed as meant to be Something cold is grabbing for my chest Something cold is grabbing for my chest ",Ice Nine Kills
" (Ba-da-da-da-da-da-da) Well, God damn! Deep, deep down in the forest A resurrection awaits... (Ba-ba) May God have fucking mercy When these five poor fools press ""Play"" On a tape that's draped in dread (Oh-oh) Can you hear the EVIL DEAD singin': ""A cold wind blows as the angels cry The living will descend and the dead will rise From way below, way below, way below""? (Ba-da-da-da-da-da-da) Well, God damn! Deep, deep down in the cellar Feel your spirit disengage... (Ba-ba) May God have fucking mercy 'Cause you just have to turn the page With the woods all splattered rеd (Oh-oh) Can you hear the EVIL DEAD singin': ""A cold wind blows as the angеls cry The living will descend and the dead will rise From way below, way below, way below"" (Ba-da-da-da-da-da-da) ""So go, go, go, don't wave goodbye (Wave goodbye) We're saving you a seat where the dead don't die (Dead don't die) From way below, way below, way below"" ",Ice Nine Kills
,Ice Nine Kills
 Do you ever feel guilty when you lying there in bed Thinking about the perfect life we could have had Good from the start but we fell apart And now we're all alone instead I should seen the storm coming from a mile away I should have barred the doors just to make you stay I can't stand the raining tears Don't want to hear the anger every day You say you'll make it up to me somehow someday I shouldn't think about the past But the past won't go away I don't want the clouds to roll in When the sun's been out all day I never realized the things we had Until you took them all away I just wanted you to know that What you do affects us all I should have seen the ending and stopped pretending Cause the writing's on the wall Did you ever think about the consequences Leaving all of us so defenseless You can't deal with complications It's not fair no more vacations How can you just sit there tongue-tied With nothing to say Can you give back our fucking house you gave away I got no respect for you Did you think through the things you should't say So fuck off I'm not changing anything No words can describe my feeling I can't keep these thoughts up on the shelf Think twice before you sell our house And every memory we've had to share Go and share them with yourself ,Ice Nine Kills
" I felt the fatal touch of a forbidden lover Soft with one hand but stings with the other Slave to a mob, ignorant and mad That bled all the good from my soul and only left the bad Now cursed forever to just a reflection So every single glance becomes an obsession Look in the mirror and you'll understand that Everything's bittersweet when you're the Candyman When you're the Candyman Left to die under the sun The hive never sparеd anyone How 'bout a hand for the honey bees? Hookеd on the creed of their colony So cry out and cry out, so you can see Five times to hail a legacy Left to die under the sun There's nothing sweet about me Hell on their hearts and fear on their faces I come to life in the most desolate places A one man mob, merciless and mad Summoned by self-righteous souls With blood on their hands A legend has begun Left to die under the sun The hive never spared anyone How 'bout a hand for the honey bees? Hooked on the creed of their colony So cry out and cry out, so you can see Five times to hail a legacy Left to die under the sun There's nothing sweet about me ",Ice Nine Kills
" Go walk away As the sad drunk that you are now Dismay, it comes in vein It's a torture by design One bloodline If I had hands Hands of a man I'd carve out all of my convictions In this path of stone Wait and fall (We fall) That is the legacy you've instilled in me To be pushed and pulled I swear never again never defend What you are I built a city on ashes To rise above the flames 'cause when timing meant everything You lit a match and walked away The perfect breed Is what lies beneath An unspeakable seed that is growing inside me Please! Just rip it out of me 'cause I said never again never defend What you are I built a city on ashes To rise above the flames 'cause when timing meant everything You lit a match and walked away ",Ice Nine Kills
" I won't deny the way time flies when we're close to the end And now I'm thinking I spent my life learning to fly despite a constant descent I was born to fly! They say moral mistakes might mutate Despite these gifted hands (I'm not saying I'm not playing God) (I'm not saying I'm not playing God) So I'm raising the stakes, activate! Soon, they'll understand (I'm not saying, I'm not playing God) Well they're prayin' I'm just sayin' I won't deny the way time flies when we're close to the еnd And now I'm thinking I spent my life learning to fly against a constant dеscent (And now I'm thinking) Cracking the code simply bolsters the bounds of the brain (I'm not saying I'm not playing God) (I'm not saying I'm not playing God) But this foul insect, undetected Just fused with my frame (I'm not saying I'm not playing God) I'm not saying I'm worth saving... I won't deny the way time flies when we're close to the end And now I'm thinking I spent my life learning to fly against a constant descent (And now I'm thinking) Faster and faster I circled disaster now (And I can't stop this) Fluttering freefall Headed for Hell's walls now (And now I'm thinking) ",Ice Nine Kills
 We're thought to be like them Taught to know a place We kept the pace but we're done pretending We'll fall blindly through the fairy tale endings They tried to sell us the convenience and conformity Those are the images of the man that I want to be Rise up if you agree And let your freak flags fly We’re all messed up inside And forced to act like everything's alright Wave those freak flags high Rejected 'til we die To hell with tomorrow Just let your freak flags fly tonight We're taught to fall in line Taught to know the rules We've played the fools and we're over the laughter They can't keep us up in the happily ever afters They can't sell us on convenience and conformity Those are the properties of the people that we want to be Rise up if you agree And let your freak flags fly We’re all messed up inside And forced to act like everything's alright Wave those freak flags high Rejected 'til we die To hell with tomorrow Just let your freak flags fly tonight ,Ice Nine Kills
" [Intro: Spencer Charnas, Ricky Armellino ] Slave to the plot Let 'em rot Or bring 'em back forever Sometimes Sometimes “Dead is better” Yeah! Sometimes Sometimes, dead is better! [Verse 1: Spencer Charnas, Ricky Armellino , Both ] They say, ""behind those gates, eternal life awaits"" But those beyond the grave, come back beyond depraved With Church bells ringing, I'll start digging Fast, they'll never know he's missing Now the cat's back in his cage ""Oh, my God, Gage! "" ""We pray to thee our God..."" (""It's all my fault."") ""...For the blessings You've provided..."" ""Louis, don’t do it."" (""...From ashes to ashes, from dust to dust..."") ""I have to."" [Chorus: Spencer Charnas, Ricky Armellino , Both ] I'll see you on the other side But I'd kill to bring you back tonight Don't give up, don't let go I'll make this right (Ah, ah, ah, ah, ah) I'll dig through sorrow and disgust Ashes to ashes, dust to dust Don't give up, don't let go I'll make this right (Ah, ah, ah, ah, ah) ",Ice Nine Kills
,Ice Nine Kills
" Fuck... Another turning point, a fork stuck in the road Time grabs you by the wrist, directs you where to go So make the best of this test and don't ask why It's not a question, but a lesson learned in time It's something unpredictable, but in the end it's right I hope you had the time of your life So take the photographs and still frames in your mind Hang it on a shelf in good health and good time Tattoos of memories and dead skin on trial For what it's worth, it was worth all the while It's something unpredictable, but in the end it's right I hope you had the time of your life It's something unpredictable, but in the end it's right I hope you had the time of your life It's something unpredictable, but in the end it's right I hope you had the time of your life... ",Ice Nine Kills
" I'm crossing out names And no one is safe (Hey!) I'll leave a rose on your grave It's the dove and grenade Here we go again, coming straight from the top From the belly of the beast 'cause we're straight off the block Got ice in my veins and I'm never gonna stop Body-bag, toe tag, yeah, everybody drop Yeah, some people got it, and some people don't Somebody wins, and somebody won't Ice Nine, P. Roach, Undead, that's all she wrote And everybody else, well, welcome to the show Yeah, compare me to none 'Cause I got the heart of a champion (Woah) I'm crossing out names (Crossing out names) (Woah) And no one is safe (No one is safe) (Woah) I'll leave a rose on your grave (Rose on your grave) (Woah) It's the Dove and Grenade (Dove and Grenade) I'm absent-minded mentally, slaughtering all my enemies I'm murdering recklessly, man, these streets ain't no Sesame Another notch on my felony list, I'm not wasting energy on this I'm gonna win, I'll be honest, that's something that I can promise Godless so I'll take the charges Spotless is my goddamn conscience God, how'd I get so damn pompous? Like Congress if I was in office God, I'm just so damn exhausted, novices making me nauseous I'm gonna win this regardless, this ain't no place for the heartless 'Cause I live for the pain The fight, the glory, the game (Woah) I'm crossing out names (Crossing out names) (Woah) And no one is safe (No one is safe) (Woah) I'll leave a rose on your grave (Rose on your grave) (Woah) It's the Dove and Grenade ",Ice Nine Kills
" Ostracized and terrorized The outcast knows no way to survive Plagued by fear, year after year Her cries for help fell on deaf ears Forever unknown and so alone Where the hell in the hallways always feels like home The girl that was lost The girl no one saved, with blood on her face Maybe now they’ll remember her name The girl that they crossed They’ll never contain and no one is safe Maybe now they’ll remember her name Stepped on like shit and drowned in their spit They tore her world apart for their own benefit But they can’t hold back the certain wrath of a pissed off prom queen psychopath The girl that was lost The girl no one saved, with blood on her face Maybe now they’ll remember her name The girl that they crossed They’ll never contain and no one is safe Maybe now they’ll remember her name When happily ever after came crashing from the rafters She knew she wasn’t meant to wear their crooked crown But look who’s laughing now And now, the moment you’ve all been waiting for: Your Bates High Prom queen for 1976 is…Carrie White! Covered in blood, they called it good clean fun But now her mind is a weapon that they can’t outrun When rivals attack a school’s spirit strikes back ",Ice Nine Kills
" In the wealthiest sections, a killer complexion is often a great alibi Valentino couture mixed with violence and gore ""Well, I guess I'm a pretty sick guy"" With my beauty routines and a fridge full of spleens Some might say it's extreme, but it's time to say goodbye So to hell with good intentions So to hell is where I'll go But the Devil makes exceptions For All-American psychos [Interlude: Woman &amp; Spencer Charnas ] ""Patrick, where are you going?' ""I'm just leaving"" ""But why?"" ""I have to rеturn some videotapes"" You'll find no еscape once you're captured on tape I'm aware it's a bit avant-garde (""Not the fucking face, you piece of bitch trash"") Casually cleaving without ever grieving But wait, let me give you my card ""That's bone"" There is no real me, just this dark entity That cannot be redeemed so it's time to say goodbye So to hell with good intentions So to hell is where I'll go But the Devil makes exceptions For All-American psychos Hold my calls, I'll kill them all So to hell with good intentions For All-American psychos [Skit: Spencer Charnas &amp; Jacoby Shaddix ] ""Do you like Ice Nine Kills?"" ""Not really"" ""Their early work was a little bit too 'scene' for me But when The Silver Scream came out I think they really came into their own Commercially and artistically The whole album has a refined melodic sensibility that really makes it a cut above the rest"" ""Hey Paul"" ",Ice Nine Kills
,Ice Nine Kills
,Ice Nine Kills
" They've come for us, they've come from the darkness To burn it all and bury what's left Who can we trust when we're always the target? (Now I know) I cannot be broken, I cannot be wronged Hunting season is open, so we're marching on (Marching on) Against the wall, against the odds, the lone survivor I cannot be broken, I cannot be wronged (I cannot be, I cannot be wronged) We've set our sights on shadowy figures We'll make it right and never rеcoil Can't pull it off 'til we're pulling our triggers (Now I know) I cannot bе broken, I cannot be wronged Hunting season is open, so we're marching on (Marching on) Against the wall, against the odds, the lone survivor I cannot be broken, I cannot be wronged (I cannot be wronged) I cannot be wronged Our faction will thrive Land, loot, survive We won't fall to our knees, this will always be our town (This will always be our town) We will rise and reclaim control of this battleground They've come for us, they've come from the darkness To burn it all and bury what's left The joke's on them 'cause now they're the target Our guns are slinging so we'll keep singing ""Da, da-da-da, da, da-da-da, da-da Da, da-da-da, da, da-da-da-da"" So we'll keep singing ""Da, da-da-da, da, da-da-da, da-da Da, da-da-da, da, da-da-da-da"" ",Ice Nine Kills
" We started off by talking About the tattoos on her back And the bands that we both hate And anything to make the moment last Hoping you might spend a night To watch our feelings collide Seems like summer's just a state of mind I'm gunna make sure we never fall apart We're not trying hard enough So this can last forever Do you remember. Crashing parties just to get our drinks for free You would touch your skirt and tell me you had nothing on underneath But all these memories Are turning me about You and i might never get this right (but we're gunna have to try) This promise was a fading dream Something to get myself to sleep One more night of silence next to. . you I'm gunna make sure we never fall apart You're not trying hard enough So this can last forever I'll give my best shot holding onto what we've got I need to tell her that i'm ready Whether she's ready or not Ready or not, or not Well are you ready or not? (are you ready or not, i'm ready, i'm ready) We tried, too hard for all the walls we built up We're fake, 'cause your slipping away Like a car on ice, we're spinning out of control Like an open wound, we need some time to heal Like a cigarette, her pleasure's worth the risk Like a crowded room, my presence won't be missed She don't care, and it's not fair That i can't forget you Just knowing i let you Out of my life, but i'm moving on Well, she's moving on So i'll be gone, i'll be a million miles away I need to see you, need to touch you Like we used to misbehave If your picture's worht a thousand words I'll cut open my vocal chords One more night in silence next to you Just to spend another night with you ",Ice Nine Kills
" Been sitting eyes wide open behind these four walls, hoping you'd call It's just a cruel existence like there's no point hoping at all Baby, baby, I feel crazy Up all night, all night and every day Give me something, oh, but you say nothing What is happening to me? I don't wanna live forever, 'cause I know I'll be living in vain And I don't wanna fit wherever I just wanna keep calling your name until you come back home I just wanna keep calling your name until you come back home I just wanna keep calling your name until you come back home I'm sitting eyes wide open and I got one thing stuck in my mind Wondering if I dodged a bullet or just lost the love of my life Baby, baby, I feel crazy Up all night, all night and every day I gave you something, but you gave me nothing What is happening to me? I don't wanna live (don't wanna live) forever (forever) , 'cause I know I'll be living in vain And I don't wanna fit (don't wanna fit) wherever (wherever) I just wanna keep calling your name until you come back home I just wanna keep calling your name until you come back home I just wanna keep calling your name until you come back home I've been looking sad in all the nicest places Baby, baby, I feel crazy I see you around in all these empty faces Up all night, all night and every day I've been looking sad in all the nicest places Give me something, oh, but you say nothing Now I'm in a cab, I tell 'em where your place is What is happening to me? ",Ice Nine Kills
 Well I'm taking time to realize I'm making myself sick With every pill that fills me inside It makes it hard for me to quit It's not like I want to be a slave to something But somethings got me and now I can't stop Burning out I'm a lost cause And I might not be here tomorrow So call the cops And tell them to lock me away I'm sick and dying in vain In there I can't hurt myself anymore But I don't feel guilty cause we all make mistakes And I'll just learn on the way And maybe tomorrow I'll be give this all up But tonight I'm begging you for more Cause all I wanted was a future That I could call my own But it isn't easy not to need this And just let it go You gotta believe me I can't stop Right Now I couldn't care less if this shit fucking kills me Don't Save; Drown me God is dead I'm buried by his side This Ain't Temporary now So I take a moment And I let these pills sink in Now I know I shouldn't be happy But these chemicals let me pretend Cause I've tried so hard To give it up But I give in to demons Just give me a reason to stop Cause I want more My destiny has forgot me So call the cops Tell them to lock me away And if I die Then hide my body But tell everyone I'm fine Are we so perfect that we can't make mistakes I want to learn on the way I promise tomorrow I'll give it up ,Ice Nine Kills
" [Intro: Spencer Charnas &amp; Georgie ] Allow me to introduce myself They call me the dancing clown (Hi!) And you must be Georgie (Uh huh) Did you hear my circus was in town? It seems I have your boat here (That's mine!) The storm blew her off track Just reach your hands down here and take it If you really want it back Oh, Georgie You can trust me, sweet child Step right this way I'm at your service with a smile Believe me IT's nothing to fear When I feast on your flesh You'll see that we all float down here! Pick through the past you'll see I'm living history Come one come all 'Cause I'm starved for the kill Prey on the pure at heart Feed on their body parts I've got some big fucking shoes to fill Follow me and I'll show you the truth Devastation as the deadlights defuse Follow me and I'll show you the truth Face down in the fountain of youth Just like Georgie IT's all out of hand So join me Da-da-da-da-da-da-da Catch me at the big top Buried underground You know I'm not clowning around Even with a smile From ear to fucking ear IT's everything you know IT's everything you fear A carnival of carnage That much you assume But IT's more than just a costume and red balloons IT's coming back around every 27 years IT's everything you know IT's everything you fear So let go ",Ice Nine Kills
" Jason's mom has got it goin' on Jason's mom has got it goin' on Jason's mom has got it goin' on Jason's mom has got it goin' on Jason, do you remember Camp wasn't so great? (Wasn't so great) The counsellors had lots of sex while you drowned in the lake (Drowned in the lake) But one woman stood by you when your life was taken (Life was taken) Yeah, she slaughtered them all and even killed Kevin Bacon (After love makin') I'm making sure that she's appreciated She did it all for you and was decapitated Jason's mom has got it goin' on With a body count that rivals her son's Jason, can't you see the love behind her killing spree? Whether her head's off or on I'm in love with Jason's mom ",Ice Nine Kills
" God has taken my eyes If I see no reflection How the hell do I know I'm alive? As the darkness bleeds into my mind The force that screams to give up Is grave enough to carve my name into a stone Inspired by hope or defined by disease? If you knew what it meant to be me Could you close your eyes and never say ""never""? Or would you call this the end of the road? I'm running out of memories, a shell of what I used to be As this curse drains the life out of me God has taken my eyes Yet blind faith couldn't kill me It just is what it is between him and I I've made sense of my senses And found my defenses internally This is what sets me free Inspired by hope or defined by disease? If you knew what it meant to be me Could you close your eyes and never say ""never""? Or would you call this the end of the road? I'm running out of memories, a shell of what I used to be As this curse drains the life out of me Even if I never see again I know I will breathe again With the strength of a thousand men I won't let this be my end ",Ice Nine Kills
" God has taken my eyes If I see no reflection How the hell do I know I'm alive? As the darkness bleeds into my mind The force that screams to give up Is grave enough to carve my name into a stone Inspired by hope or defined by disease? If you knew what it meant to be me Could you close your eyes and never say ""never""? Or would you call this the end of the road? I'm running out of memories, a shell of what I used to be As this curse drains the life out of me God has taken my eyes Yet blind faith couldn't kill me It just is what it is between him and I I've made sense of my senses And found my defenses internally This is what sets me free Inspired by hope or defined by disease? If you knew what it meant to be me Could you close your eyes and never say ""never""? Or would you call this the end of the road? I'm running out of memories, a shell of what I used to be As this curse drains the life out of me Even if I never see again I know I will breathe again With the strength of a thousand men I won't let this be my end ",Ice Nine Kills
" Here goes the story of a kid we thought we knew. (we thought we knew) He hid a hate inside, and had a state of mind that put him in his grave! It began with his friends They never noticed the dispair in his eyes From the pressure He thought his life was etched in stone Before he made a choice of his own And he's dedicated for everyday that he made it on his own! In his father's eyes he's a pair of dice He won't be number one (won't be number one) He won't be number one So he tries to comply with everything they've ever asked And his life is stitched with one way tickets, to places he don't wanna visit He says ""I'm never gonna be perfect Maybe I don't deserve this but I'm doing the best I can I've never dealt with the pressure Feels like my whole life's etched in stone Before I made a choice of my own!"" And he's dedicated for everyday that he made it on his own! In his father's eyes he's a pair of dice He won't be number one (won't be number one) SO! Save your breath, cause you'll need it when you hang from the rope Cause of death: Obvious from your suicide note The last words, that filled the page: ""If no one will listen, then no one will miss when I'm gone."" Across town, his dad wakes up all alone Never knowing he was never going to come home The last thought that filled his head ""I'll tell him I'm sorry, I'll say I regret what I said It's your life. I'll live my own life instead."" ",Ice Nine Kills
 Here goes the story of a kid we thought we knew He hid a hate inside and had a state of mind That put him in his grave It began with his friends They never noticed the despair in his eyes From the pressure His life was etched in stone Before he made a choice of his own And hes dedicated For everyday that hes made it on his own In his fathers eyes hes a pair of dice He won't be number one He can't be number one So he tries to comply With everything theyve ever asked And his life is stitched with one-way tickets To places he dont want to visit He says Im never gonna be perfect Maybe I dont deserve his trust But Im doing the best I can Ive never dealt with such pressure Feels like my whole lifes etched in stone Before Ive made a choice of my own So save your breath cause youll Need it when you hang from a rope Cause of death: Obvious from your suicide note The last words that filled the page: If no one will listen than no one Will miss me when Im gone Across town his dad falls asleep all alone Never knowing he was never going to come home The last thoughts that filled his head Ill tell him Im sorry Ill Say I regret what I did Its your life Ill live my own life instead ,Ice Nine Kills
" You sold our souls, so burn in Hell You fucking did this to yourself again Now, bow your head You suffocated us for the last time We paid the price for your pathetic vice So now we're taking back what's ours: Our name, our blood, our life, our cause! Oh! So, wake up Here's a mirror so you can see This crooked, spineless, disgusting man That's become your legacy Here and now I'm pulling all my strings I have with God I'm hoping to find a better way I pray the only thing I need is time To rid the world of your lunacy You're as faithful as a false prophet So, here's a prophecy for you: ",Ice Nine Kills
" I'm tearing London limb from limb It's tearing me apart, but it’s us or them So howl at the moon, oh how can it be? The softer the skin the sharper the teeth Yeah! So call the nurse, 'cause it's worse when I'm alone I've fallen prey to a curse I can't disown Is it all in my head? When I'm at hands of who's filled with doubt But this is love I can't live without (Despite the soul of the dead) So howl at the moon, oh how can it be? The softer the skin the sharper the teeth With nowhere to go, nothing to believe I'm counting on beauty to kill off the beast [Verse 2: Chelsea Talmadge &amp; Spencer Charnas] Y ou bit off more than you could chew But you taste too good to be true Safe in my arms you will lay, 'cause every dog has it's day (Dog has it's day) [Chorus: Chelsea Talmadge &amp; Spencer Charnas] So howl at the moon, oh how can it be? The softer the skin the sharper the teeth With nowhere to go, nothing to believe I'm counting on beauty to kill off the beast So howl at the moon, oh how can it be? (Oh how can it be?) The softer the skin the sharper the teeth With nowhere to go, nothing to believe (nothing to believe) I'm counting on beauty to kill off the beast So just put me down ",Ice Nine Kills
" I tear apart the pages of the story of my life In black and white, the wrong and right will struggle to survive And I've been falling apart in the pouring rain I'm waging war on myself A captive casualty Traded a merciful heart for a murderer's brain But now I curse what's in my head Because I can't stop seeing red Did you really think I would falter my friend? I've destroyed you before I'll destroy you again I'm the hell that is your future I'll incinerate your past I'm the devil on your shoulder But I'll always be your better half We might share one body But this spine is fucking mine By now you should know You're just a spectator, I'm the show Is this the end of me? ‘Cause I've been falling apart in the pouring rain I'm waging war on myself A captive casualty Traded a merciful heart for a murderer's brain But now I curse what's in my head Because I can't stop seeing red Did you really think you could Hyde from me, doctor? Have you not seen the legacy I've carved into the flesh of this city? Even Van Gogh would call it a bloody good impression An artist of infection And you're just another piece in my collection A mirror image of perfection Whose time has fucking come ",Ice Nine Kills
" If you meet Santa Clause tonight boy You better run for your life It was the night before Christmas At just five years old My parents were butchered In the blistering cold He seemed jolly at first In his suit stained with red He let out a laugh But then left us for dead That scene So vicious Taught me the meaning of Christmas Punish the wicked Don't ask for Santa's forgiveness You will believe in me Slaughtered under the tree And I won't leave a witness So much for a ""Merry Christmas"" Now Santa's claws are out The sinners scream and shout I made sure the noose was yuletide tight So much for a silent night A silent night! It was just three years later Now orphaned and bruised When the hands of the holy inflicted abuse Tied down and lashed Singled out from the pack Took my season's beatings Now it's time to give back ",Ice Nine Kills
" Please don't forget to fall asleep tonight So I can make a tomb of your bed I know I've run out of good intentions (THIS IS YOUR FAULT!) So I'll have to use the bad one's instead I've got a motive, and an alibi This isn't over, until you tell me why you didn't trust me So show some respect Cause breaking your promise is easy as breaking your neck Next time we meet, I'm taking what you took from me I'll take it because enough is enough And your time is up Please don't forget to fall asleep tonight So I can make a tomb of your bed I know I've run out of good intentions (THIS IS YOUR FAULT!) So I'll have to use the bad one's instead Well at first glance, well you two look like perfect friends I guess I didn't understand what friends do But I do So here's your last chance, for you and me to make amends Why don't you come clean (COME CLEAN) And tell me the truth? (Tell me the truth. TELL ME THE TRUTH!) I'm coming for you... Please don't forget to fall asleep tonight So I can make a tomb of your bed I know I've run out of good intentions (THIS IS YOUR FAULT!) So I'll have to use the bad one's instead (Alright. This is what you want. This is what you get This is what you're getting now. You were mine) ",Ice Nine Kills
